id,layer_1,layer_2,layer_3,layer_4
2268,146.18740844726562,30.486806869506836,230.85885620117188,28.208568572998047
2269,137.08624267578125,186.67848205566406,103.7298812866211,247.49996948242188
2270,49.69467544555664,95.42354583740234,206.482421875,283.0495910644531
2271,53.61244583129883,53.318077087402344,169.6111297607422,199.74307250976562
2272,152.60475158691406,48.15166473388672,58.89106369018555,151.06045532226562
2273,172.9296875,269.8871765136719,64.55694580078125,87.48394775390625
2274,206.82937622070312,69.14744567871094,64.54900360107422,79.23130798339844
2275,143.2522735595703,225.54637145996094,156.07821655273438,92.91739654541016
2276,110.06126403808594,55.51367950439453,71.7701644897461,281.6710510253906
2277,86.21809387207031,192.4738311767578,182.96913146972656,262.4827880859375
2278,270.0588684082031,73.33548736572266,37.87917709350586,52.85356903076172
2279,191.53009033203125,213.39796447753906,45.33265686035156,107.80335998535156
2280,64.95199584960938,88.12773132324219,58.243621826171875,233.96160888671875
2281,35.633514404296875,278.34698486328125,151.8408966064453,92.97470092773438
2282,273.1185607910156,131.90206909179688,88.7190933227539,68.77362060546875
2283,222.4914093017578,41.2688102722168,69.09502410888672,126.3501205444336
2284,257.43072509765625,142.45941162109375,42.05865478515625,229.3233642578125
2285,262.3432922363281,106.88568878173828,177.0973663330078,190.93075561523438
2286,255.2333221435547,231.7159423828125,185.22909545898438,152.0653839111328
2287,223.57421875,223.02297973632812,221.47525024414062,197.86956787109375
2288,61.3851318359375,79.09605407714844,260.6938171386719,43.5260009765625
2289,235.65966796875,111.01408386230469,61.545352935791016,290.9786376953125
2290,133.41995239257812,244.47312927246094,57.335845947265625,122.15425109863281
2291,260.61090087890625,38.32714080810547,156.5138702392578,296.34906005859375
2292,63.811119079589844,194.61444091796875,202.080810546875,218.82672119140625
2293,281.4128112792969,109.93644714355469,110.54887390136719,70.64292907714844
2294,62.04792404174805,271.0173034667969,249.11444091796875,193.80792236328125
2295,22.214710235595703,74.02882385253906,124.05547332763672,74.09140014648438
2296,99.65116882324219,188.0734100341797,143.91207885742188,75.18572235107422
2297,95.56841278076172,210.06436157226562,155.91928100585938,62.153343200683594
2298,83.24750518798828,24.930315017700195,202.94151306152344,170.337158203125
2299,168.00392150878906,127.53021240234375,107.69503784179688,215.2275390625
2300,13.216304779052734,18.48249626159668,252.60601806640625,148.12576293945312
2301,218.6941680908203,284.6770324707031,208.00045776367188,74.80107879638672
2302,210.44960021972656,130.7536163330078,118.87822723388672,101.01346588134766
2303,108.08594512939453,77.41749572753906,221.9564971923828,125.03744506835938
2304,265.3682556152344,180.19622802734375,73.84457397460938,206.48568725585938
2305,27.712114334106445,36.40281295776367,215.7438201904297,228.6675262451172
2306,120.60767364501953,55.714237213134766,297.918701171875,149.2774658203125
2307,209.05712890625,73.14013671875,52.991085052490234,144.97998046875
2308,20.610530853271484,186.17591857910156,250.9511260986328,36.63240432739258
2309,225.10617065429688,173.2368621826172,241.78358459472656,215.0536346435547
2310,231.10202026367188,15.70351791381836,62.79892349243164,268.3681640625
2311,235.884033203125,96.22184753417969,225.94686889648438,108.3447036743164
2312,252.35372924804688,152.96482849121094,39.39849853515625,213.52264404296875
2313,169.29302978515625,128.34242248535156,118.4379653930664,161.8091583251953
2314,25.764907836914062,144.89471435546875,244.9014434814453,133.06549072265625
2315,160.08212280273438,99.73799896240234,263.2108154296875,99.10448455810547
2316,62.232139587402344,51.26649856567383,225.38037109375,231.9275665283203
2317,247.34710693359375,283.31939697265625,93.68600463867188,104.09236145019531
2318,76.24095916748047,146.20741271972656,59.813777923583984,131.78384399414062
2319,192.11639404296875,272.38970947265625,158.06369018554688,150.52391052246094
2320,291.443115234375,211.83425903320312,279.19293212890625,157.97967529296875
2321,257.4886474609375,61.93824005126953,242.06765747070312,61.96318435668945
2322,247.83682250976562,206.80636596679688,105.17012023925781,153.31161499023438
2323,171.58035278320312,293.9822082519531,158.3856201171875,211.4309539794922
2324,64.93912506103516,73.54309844970703,72.03711700439453,250.99411010742188
2325,284.1918640136719,6.072261810302734,46.268863677978516,132.72113037109375
2326,180.811767578125,153.73468017578125,201.5649871826172,289.4843444824219
2327,21.219282150268555,219.95103454589844,229.63156127929688,212.43246459960938
2328,98.98522186279297,54.414119720458984,202.8380889892578,10.197651863098145
2329,234.7290496826172,271.1355895996094,52.14213180541992,78.64167785644531
2330,102.06611633300781,114.49049377441406,295.9629821777344,225.26712036132812
2331,105.14696502685547,74.17559051513672,88.60536193847656,114.29232025146484
2332,12.821377754211426,237.8704833984375,145.51947021484375,82.3294906616211
2333,108.97293853759766,57.436790466308594,112.47307586669922,117.36834716796875
2334,277.52099609375,178.21932983398438,125.77838134765625,84.25643157958984
2335,150.60792541503906,44.86066818237305,187.25025939941406,107.26055908203125
2336,267.108642578125,250.5131072998047,50.1416015625,113.16841888427734
2337,36.858489990234375,226.52549743652344,257.19439697265625,232.8923797607422
2338,215.56907653808594,94.7467041015625,230.15744018554688,71.79120635986328
2339,120.25874328613281,287.6573791503906,266.90826416015625,242.03916931152344
2340,41.105873107910156,121.09551239013672,210.0802459716797,254.0851593017578
2341,53.83420944213867,242.9822235107422,280.197265625,199.60952758789062
2342,9.079545021057129,220.7371063232422,91.21851348876953,51.36973190307617
2343,25.138795852661133,107.70417785644531,49.12545394897461,46.692623138427734
2344,123.17633056640625,28.12798309326172,116.5910415649414,238.6466064453125
2345,7.546695232391357,244.23529052734375,95.78993225097656,253.48031616210938
2346,174.35699462890625,170.40684509277344,270.73223876953125,39.25973892211914
2347,104.40508270263672,69.8960189819336,104.85885620117188,116.19644927978516
2348,256.879638671875,9.130581855773926,226.318359375,157.2069091796875
2349,167.08433532714844,14.868147850036621,13.271484375,107.29977416992188
2350,250.08740234375,283.0575866699219,105.24539184570312,279.8735046386719
2351,208.02110290527344,132.87191772460938,232.93594360351562,97.00330352783203
2352,115.849853515625,247.2654266357422,292.08514404296875,218.57150268554688
2353,132.1226043701172,15.146660804748535,34.53984832763672,113.47988891601562
2354,86.89679718017578,95.72704315185547,256.6537170410156,206.9553680419922
2355,142.8103485107422,122.50179290771484,76.074462890625,282.87078857421875
2356,1.774320363998413,277.47125244140625,126.34558868408203,60.15034866333008
2357,108.05078887939453,101.7049789428711,172.39666748046875,130.8310546875
2358,227.95254516601562,228.77511596679688,281.92401123046875,238.66943359375
2359,93.47792053222656,87.30259704589844,164.23312377929688,62.31656265258789
2360,130.92869567871094,-0.07596594095230103,207.1746063232422,141.38157653808594
2361,79.3346939086914,56.290306091308594,165.14979553222656,182.86456298828125
2362,44.27336502075195,113.13050079345703,287.5932922363281,164.84530639648438
2363,173.60714721679688,75.13459014892578,157.4022674560547,60.95233154296875
2364,106.47270202636719,220.82850646972656,133.89772033691406,199.35150146484375
2365,269.2248229980469,291.1175537109375,124.55335998535156,251.53468322753906
2366,100.99600982666016,230.01522827148438,294.8896484375,60.54073715209961
2367,214.7220916748047,132.54161071777344,132.55276489257812,133.67413330078125
2368,67.21331024169922,46.776668548583984,98.33733367919922,137.05294799804688
2369,52.97960662841797,76.7110366821289,158.3743133544922,68.76924896240234
2370,268.5852355957031,102.82659912109375,-17.593246459960938,202.4475860595703
2371,131.25868225097656,134.25987243652344,156.9152374267578,125.7203369140625
2372,139.78382873535156,108.62159729003906,273.8908386230469,57.31053924560547
2373,181.6901397705078,213.0411834716797,253.31813049316406,237.18923950195312
2374,31.407915115356445,55.39889907836914,142.5528106689453,60.03390884399414
2375,268.75982666015625,193.29861450195312,135.4231414794922,249.6355438232422
2376,59.135353088378906,157.97390747070312,56.118202209472656,52.676761627197266
2377,29.290496826171875,187.20819091796875,136.5902557373047,99.58460998535156
2378,132.03680419921875,64.25553131103516,119.83259582519531,130.47869873046875
2379,50.13433837890625,155.95574951171875,117.15077209472656,65.64320373535156
2380,147.53627014160156,121.28507232666016,82.72021484375,121.65068054199219
2381,167.39483642578125,147.9190216064453,61.39225769042969,257.8701171875
2382,160.5741729736328,177.75637817382812,127.69788360595703,150.5789031982422
2383,101.29902648925781,33.6025505065918,180.7305908203125,306.07464599609375
2384,50.12557601928711,251.46290588378906,175.28689575195312,92.09925079345703
2385,163.51780700683594,88.0222396850586,207.71517944335938,146.0640869140625
2386,168.57635498046875,191.88055419921875,178.66091918945312,22.501375198364258
2387,232.27224731445312,247.56039428710938,40.53217697143555,75.02980041503906
2388,214.0363311767578,131.20370483398438,289.736328125,20.950759887695312
2389,191.20802307128906,236.43492126464844,100.30146789550781,285.3572692871094
2390,85.9260482788086,103.62252044677734,126.0010757446289,38.07289123535156
2391,198.9443817138672,218.45883178710938,228.91819763183594,32.18476104736328
2392,107.43094635009766,173.09323120117188,167.219970703125,200.9873809814453
2393,145.27976989746094,259.06402587890625,279.34503173828125,241.74359130859375
2394,21.944623947143555,46.61293029785156,59.29153823852539,260.46124267578125
2395,23.096101760864258,118.02725219726562,282.06494140625,285.7042541503906
2396,239.18862915039062,175.3902587890625,108.86360168457031,219.1443328857422
2397,169.83950805664062,214.9338836669922,178.16978454589844,157.5664520263672
2398,121.8421401977539,276.41864013671875,10.772581100463867,188.48941040039062
2399,187.29165649414062,188.4005126953125,66.69470977783203,132.72018432617188
2400,144.1298828125,211.7655029296875,153.0520477294922,35.76282501220703
2401,25.81792449951172,193.7133331298828,212.36351013183594,52.076744079589844
2402,107.49580383300781,217.63902282714844,159.16427612304688,46.25431442260742
2403,240.10020446777344,134.08482360839844,45.55921173095703,231.972900390625
2404,291.87322998046875,104.30535888671875,209.28822326660156,201.4078826904297
2405,155.0802001953125,210.656982421875,153.3385467529297,165.20570373535156
2406,44.538909912109375,277.7883605957031,69.2800064086914,129.63148498535156
2407,49.46160888671875,112.92023468017578,65.24671173095703,117.33065795898438
2408,41.58820724487305,233.9855499267578,117.13224029541016,293.4200744628906
2409,290.6090393066406,26.491436004638672,231.49668884277344,274.0634765625
2410,252.5345458984375,96.03777313232422,176.17333984375,286.0437316894531
2411,268.9281921386719,252.67884826660156,260.9422912597656,219.78921508789062
2412,283.5335998535156,278.066650390625,262.07000732421875,106.33639526367188
2413,39.970787048339844,34.981937408447266,158.22349548339844,122.69274139404297
2414,239.40489196777344,285.8446960449219,205.88980102539062,270.1970520019531
2415,233.32322692871094,278.9676818847656,44.649715423583984,74.0534439086914
2416,58.69084548950195,162.2283477783203,103.67078399658203,150.6217041015625
2417,33.97831726074219,133.22007751464844,126.24925231933594,268.4815368652344
2418,239.13839721679688,86.59212493896484,107.96749877929688,275.9977111816406
2419,74.90656280517578,163.18215942382812,112.59519958496094,165.96099853515625
2420,86.86886596679688,84.5489501953125,11.50848388671875,52.73575210571289
2421,85.313232421875,266.3910217285156,91.04298400878906,177.67933654785156
2422,208.09896850585938,288.6072082519531,186.5993194580078,127.90006256103516
2423,139.6684112548828,178.52938842773438,18.670461654663086,140.9425811767578
2424,63.35050964355469,76.08670806884766,86.09528350830078,243.9699249267578
2425,204.42539978027344,190.349853515625,278.73907470703125,88.7210693359375
2426,254.37525939941406,156.77626037597656,282.98895263671875,201.62571716308594
2427,186.33050537109375,237.06919860839844,113.84082794189453,264.38092041015625
2428,276.71441650390625,214.85446166992188,215.59580993652344,15.705394744873047
2429,24.004037857055664,237.38316345214844,93.33168029785156,206.46563720703125
2430,49.283416748046875,69.35964965820312,157.44720458984375,93.93415832519531
2431,182.75242614746094,134.04608154296875,135.07369995117188,96.8547592163086
2432,265.4366149902344,66.57764434814453,-43.441219329833984,98.49472045898438
2433,77.4382553100586,197.7926788330078,156.4007110595703,46.45099639892578
2434,131.10777282714844,233.04757690429688,138.29910278320312,200.36033630371094
2435,46.91566848754883,70.09899139404297,179.93023681640625,67.1223373413086
2436,162.28204345703125,257.6069030761719,193.58595275878906,8.489399909973145
2437,220.80416870117188,101.80290985107422,128.6343231201172,90.93131256103516
2438,58.05518341064453,153.10401916503906,245.16395568847656,30.33236312866211
2439,118.0318603515625,214.05499267578125,252.9853515625,298.3708190917969
2440,-7.467507839202881,37.56805419921875,41.74839782714844,23.991670608520508
2441,305.6410217285156,52.58375930786133,31.663433074951172,81.61356353759766
2442,191.30966186523438,274.7700500488281,263.95672607421875,270.1303405761719
2443,232.03375244140625,232.78240966796875,77.38341522216797,146.15682983398438
2444,60.153968811035156,77.11841583251953,148.70315551757812,214.28594970703125
2445,192.07626342773438,149.3013153076172,99.41837310791016,215.80230712890625
2446,206.26412963867188,174.4641876220703,21.045875549316406,256.88824462890625
2447,169.59646606445312,63.550437927246094,132.75164794921875,51.90463638305664
2448,32.142127990722656,240.24427795410156,117.33140563964844,149.85069274902344
2449,206.75486755371094,139.350830078125,132.94915771484375,126.08607482910156
2450,126.29768371582031,234.83346557617188,2.347928047180176,62.30570602416992
2451,193.61550903320312,191.53077697753906,264.3626708984375,25.295215606689453
2452,53.564388275146484,45.490482330322266,277.8175964355469,28.11922836303711
2453,60.8848876953125,56.170196533203125,77.20486450195312,203.02059936523438
2454,106.07475280761719,206.58349609375,221.02090454101562,284.09417724609375
2455,82.4475326538086,176.88722229003906,131.1439971923828,87.67285919189453
2456,54.60350036621094,73.23788452148438,100.83427429199219,59.57624816894531
2457,143.60113525390625,79.11358642578125,144.56044006347656,206.01678466796875
2458,247.0001983642578,165.8134307861328,10.563116073608398,245.43179321289062
2459,113.66767120361328,292.7999267578125,79.06412506103516,255.47735595703125
2460,20.112796783447266,8.659106254577637,78.61736297607422,187.53176879882812
2461,48.10299301147461,113.50666046142578,78.55182647705078,55.46531295776367
2462,258.4011535644531,212.73553466796875,279.9976806640625,142.07659912109375
2463,159.6009063720703,54.57789993286133,29.198007583618164,163.35145568847656
2464,84.22913360595703,61.237770080566406,111.05500793457031,72.3820571899414
2465,194.6610870361328,77.06407928466797,41.49015426635742,125.77594757080078
2466,252.21923828125,239.83094787597656,204.16009521484375,160.9213409423828
2467,107.61266326904297,62.244144439697266,41.523014068603516,260.3330383300781
2468,255.92282104492188,223.1717529296875,88.52689361572266,146.29405212402344
2469,234.7439422607422,258.5072326660156,291.7530517578125,118.86531066894531
2470,117.95124816894531,251.63819885253906,54.33209991455078,68.46302032470703
2471,69.7218246459961,270.88006591796875,253.48504638671875,250.67730712890625
2472,43.928401947021484,266.83392333984375,272.41265869140625,24.947996139526367
2473,285.3313903808594,76.40804290771484,86.13658905029297,99.03191375732422
2474,146.94595336914062,229.5873565673828,89.75271606445312,244.90023803710938
2475,114.04093933105469,4.33594274520874,246.11434936523438,153.23268127441406
2476,247.02609252929688,23.731203079223633,109.78162384033203,177.52842712402344
2477,282.6833801269531,145.91232299804688,288.58172607421875,178.138916015625
2478,142.9088897705078,84.9134292602539,242.04249572753906,233.60211181640625
2479,19.540145874023438,97.16439819335938,97.70985412597656,74.09597778320312
2480,171.30569458007812,105.32068634033203,51.6672477722168,229.9870147705078
2481,55.711029052734375,120.29454040527344,263.2334289550781,229.8927001953125
2482,117.86969757080078,126.4510269165039,115.17106628417969,214.10426330566406
2483,235.69647216796875,181.50624084472656,89.24942779541016,19.388568878173828
2484,124.785888671875,272.7919616699219,177.38156127929688,125.50090026855469
2485,258.63720703125,159.44583129882812,221.02976989746094,173.7650909423828
2486,67.01806640625,213.69557189941406,68.33296203613281,62.72953414916992
2487,201.551513671875,1.5436632633209229,141.8987579345703,84.12871551513672
2488,102.65865325927734,165.16021728515625,130.5936737060547,48.256256103515625
2489,160.64227294921875,97.46615600585938,270.4437255859375,39.8748779296875
2490,274.5478820800781,175.29920959472656,105.8174057006836,164.48526000976562
2491,171.8726806640625,171.89378356933594,274.2086486816406,176.09445190429688
2492,22.60377311706543,228.9494171142578,41.219749450683594,229.68563842773438
2493,151.46063232421875,66.61109924316406,96.79298400878906,203.0072021484375
2494,254.12744140625,190.37757873535156,227.28005981445312,69.45681762695312
2495,185.8990936279297,62.193477630615234,266.88812255859375,291.16314697265625
2496,13.067309379577637,196.20362854003906,42.48334503173828,45.30491638183594
2497,217.8868865966797,81.55309295654297,35.63294219970703,241.7536163330078
2498,46.90660095214844,53.572452545166016,263.7956237792969,290.2679748535156
2499,226.13023376464844,100.65010833740234,175.48709106445312,196.48683166503906
2500,247.24053955078125,180.27671813964844,199.33815002441406,38.63607406616211
2501,166.09938049316406,202.39830017089844,62.378170013427734,47.73567199707031
2502,72.23703002929688,70.06744384765625,229.91783142089844,47.546058654785156
2503,148.84439086914062,60.22345733642578,185.445068359375,176.4582061767578
2504,188.71018981933594,291.5345458984375,140.25225830078125,131.15586853027344
2505,37.80382537841797,138.79440307617188,43.52104187011719,118.03825378417969
2506,265.8906555175781,278.6566467285156,201.53094482421875,207.3380889892578
2507,220.82928466796875,21.390350341796875,266.2284240722656,220.5091094970703
2508,268.3431396484375,180.62721252441406,176.58595275878906,237.5561981201172
2509,38.85872268676758,210.16976928710938,174.70401000976562,179.9929962158203
2510,105.97863006591797,126.50504302978516,274.9630126953125,173.8875732421875
2511,67.14949035644531,23.520870208740234,60.070106506347656,4.795194625854492
2512,91.05882263183594,171.32606506347656,110.49610900878906,169.2082977294922
2513,171.8336639404297,89.97329711914062,209.93807983398438,144.12640380859375
2514,136.1774444580078,153.64573669433594,300.3607177734375,244.0496368408203
2515,80.16716003417969,108.10958862304688,77.89330291748047,109.70836639404297
2516,119.47943878173828,70.48629760742188,164.99209594726562,255.55970764160156
2517,170.4622039794922,212.98263549804688,127.06975555419922,17.505714416503906
2518,6.371249675750732,178.87014770507812,190.68914794921875,207.47731018066406
2519,174.39773559570312,146.9706573486328,242.2093048095703,261.1060485839844
2520,234.12522888183594,4.489145278930664,199.56228637695312,224.06536865234375
2521,99.74626922607422,81.12096405029297,171.9554443359375,242.68287658691406
2522,155.50381469726562,158.89634704589844,267.5977478027344,250.61114501953125
2523,225.81419372558594,208.8287353515625,194.27549743652344,192.6322479248047
2524,55.53467559814453,62.130958557128906,78.04010009765625,277.8705139160156
2525,57.791378021240234,210.17149353027344,99.67577362060547,130.67398071289062
2526,176.35623168945312,129.3477325439453,267.4578552246094,289.45941162109375
2527,127.03823852539062,149.62855529785156,180.16632080078125,139.72525024414062
2528,268.9408264160156,205.13011169433594,195.87606811523438,64.97887420654297
2529,29.328758239746094,27.463964462280273,77.86849975585938,67.20587158203125
2530,96.73049926757812,183.52940368652344,214.96519470214844,276.5126647949219
2531,215.02593994140625,178.06509399414062,105.78876495361328,258.5866394042969
2532,256.619873046875,216.88540649414062,222.40487670898438,228.11424255371094
2533,245.27688598632812,178.38743591308594,78.81204223632812,90.53068542480469
2534,278.3326416015625,50.97494888305664,155.62396240234375,92.70846557617188
2535,173.98736572265625,138.2903594970703,117.15796661376953,12.740270614624023
2536,99.85993957519531,169.91537475585938,232.75633239746094,15.709002494812012
2537,50.37480163574219,137.92298889160156,240.90643310546875,237.05531311035156
2538,215.41184997558594,93.53528594970703,285.4820556640625,189.55984497070312
2539,22.37887954711914,85.25562286376953,146.6951446533203,13.816498756408691
2540,290.79248046875,133.5064697265625,147.4403533935547,15.421714782714844
2541,84.0361557006836,106.50052642822266,182.10719299316406,156.1824951171875
2542,209.68597412109375,54.64453125,155.09519958496094,128.6969451904297
2543,164.4264678955078,264.4109802246094,94.29428100585938,118.12405395507812
2544,168.254150390625,253.6953887939453,187.47169494628906,227.9021759033203
2545,215.55181884765625,173.36680603027344,203.7642059326172,53.81123733520508
2546,203.13925170898438,212.09249877929688,36.98650360107422,8.14881420135498
2547,215.00711059570312,252.29611206054688,32.08491134643555,166.00440979003906
2548,215.7723846435547,276.84576416015625,97.96014404296875,127.74658966064453
2549,179.40025329589844,207.57521057128906,30.974098205566406,133.93385314941406
2550,103.96946716308594,16.40261459350586,232.6133270263672,123.9385986328125
2551,183.627685546875,211.65403747558594,33.76411819458008,42.22159957885742
2552,265.198486328125,133.47821044921875,18.65714454650879,288.1112976074219
2553,244.9493408203125,101.0115737915039,70.61305236816406,115.20590209960938
2554,78.26753997802734,74.83566284179688,130.8147735595703,47.8015251159668
2555,244.22950744628906,178.31094360351562,58.46916198730469,134.1793212890625
2556,20.858583450317383,26.234176635742188,97.38462829589844,122.7721176147461
2557,127.92911529541016,194.2858428955078,238.98524475097656,99.73001861572266
2558,73.36839294433594,145.52542114257812,150.02464294433594,194.1024169921875
2559,111.87493133544922,42.87019729614258,240.3654327392578,25.732513427734375
2560,211.03982543945312,42.45780563354492,255.3007049560547,75.44810485839844
2561,35.54820251464844,232.11007690429688,58.91611099243164,78.84275817871094
2562,274.0956115722656,244.628173828125,118.9898452758789,12.881305694580078
2563,76.3080825805664,144.4788818359375,148.6040802001953,192.94345092773438
2564,136.95681762695312,110.74887084960938,53.87226867675781,178.74844360351562
2565,236.99362182617188,114.33828735351562,118.40335083007812,232.40589904785156
2566,249.6571044921875,233.8262481689453,61.122615814208984,110.77703857421875
2567,274.7959899902344,284.692626953125,223.2560577392578,206.8393096923828
2568,43.23476791381836,104.59840393066406,221.2620849609375,246.45599365234375
2569,212.3685760498047,227.58541870117188,27.527753829956055,79.5207290649414
2570,236.76837158203125,61.22017288208008,169.78884887695312,255.3515167236328
2571,141.18466186523438,183.57159423828125,290.20001220703125,268.0172424316406
2572,8.396591186523438,37.806400299072266,187.8676300048828,87.01359558105469
2573,27.955501556396484,94.22025299072266,283.6767883300781,242.98086547851562
2574,177.55931091308594,258.97320556640625,180.9473114013672,44.209320068359375
2575,134.4559783935547,155.8715362548828,109.39595031738281,224.68670654296875
2576,90.10737609863281,45.55979537963867,38.28672409057617,102.8582992553711
2577,185.0835723876953,215.38995361328125,15.294628143310547,172.1289520263672
2578,249.18690490722656,162.07107543945312,129.38912963867188,292.3784484863281
2579,280.7818603515625,289.32501220703125,178.6957244873047,39.252811431884766
2580,141.77284240722656,286.7731628417969,217.92349243164062,162.72885131835938
2581,259.3654479980469,97.8846435546875,198.51156616210938,211.10452270507812
2582,217.697509765625,184.75634765625,135.98782348632812,131.89483642578125
2583,103.87422180175781,77.6325912475586,205.3740234375,204.17941284179688
2584,109.59223175048828,178.4800567626953,102.1208267211914,66.3116455078125
2585,282.3717041015625,243.76060485839844,217.48448181152344,10.861577987670898
2586,210.3091583251953,104.17327880859375,154.6110382080078,288.2416076660156
2587,84.69116973876953,56.148193359375,204.264892578125,164.72789001464844
2588,38.54441833496094,130.87640380859375,269.25592041015625,125.796875
2589,272.3994140625,153.81942749023438,258.0504150390625,213.74874877929688
2590,232.26229858398438,90.4596939086914,274.58642578125,295.482421875
2591,278.1791076660156,240.38699340820312,250.6644287109375,38.86194610595703
2592,222.44920349121094,274.34881591796875,198.2881317138672,62.8721923828125
2593,121.06279754638672,181.39987182617188,192.8732452392578,56.71067810058594
2594,164.32839965820312,36.23655319213867,231.09909057617188,12.982170104980469
2595,249.4931182861328,90.79701232910156,306.57427978515625,274.660888671875
2596,224.2726593017578,199.21690368652344,229.62351989746094,223.14559936523438
2597,42.169898986816406,234.65591430664062,268.9726867675781,153.8174591064453
2598,122.44570922851562,135.63601684570312,223.15948486328125,163.70510864257812
2599,74.0076675415039,255.30686950683594,114.29766845703125,15.46303939819336
2600,196.487060546875,159.34100341796875,219.8026123046875,164.75888061523438
2601,206.80984497070312,117.660888671875,22.193538665771484,64.58740234375
2602,101.7420425415039,152.68936157226562,146.3218536376953,125.68817138671875
2603,31.712495803833008,137.8432159423828,100.20433807373047,255.8098602294922
2604,237.3524932861328,-1.29836106300354,258.1202392578125,236.5248260498047
2605,123.79450988769531,173.78369140625,187.7133026123047,24.27427101135254
2606,233.2181396484375,271.7970275878906,264.6521911621094,6.607980251312256
2607,144.56874084472656,75.57427978515625,228.8391571044922,14.811277389526367
2608,58.063167572021484,170.86514282226562,225.85694885253906,188.99038696289062
2609,80.08308410644531,61.605770111083984,102.52944946289062,207.89053344726562
2610,143.8882293701172,330.1152038574219,33.63114929199219,163.9045867919922
2611,164.1956787109375,238.79795837402344,279.3790283203125,254.74871826171875
2612,144.7716827392578,110.57902526855469,101.29346466064453,207.5348663330078
2613,41.96073532104492,100.29935455322266,259.4761962890625,90.35565948486328
2614,124.01714324951172,145.53370666503906,251.58963012695312,184.5299835205078
2615,127.55304718017578,123.26253509521484,165.4736328125,31.382394790649414
2616,232.57513427734375,239.538818359375,193.0670623779297,44.521976470947266
2617,85.5556869506836,221.5946044921875,79.85208892822266,282.4050598144531
2618,172.49063110351562,281.4591979980469,43.711204528808594,22.977863311767578
2619,138.2197723388672,224.23226928710938,79.82965087890625,161.8109130859375
2620,108.06143188476562,235.73150634765625,147.3296356201172,279.5778503417969
2621,222.58372497558594,26.67381477355957,97.47496795654297,213.17784118652344
2622,265.2165832519531,50.7234992980957,156.35073852539062,122.9798583984375
2623,28.864919662475586,103.06745147705078,134.9780731201172,75.11663818359375
2624,240.35443115234375,81.29891204833984,268.44818115234375,293.1021728515625
2625,149.680908203125,251.5988006591797,174.67691040039062,59.01972961425781
2626,190.7865753173828,23.889196395874023,230.13702392578125,126.00923919677734
2627,60.875728607177734,314.07275390625,215.64889526367188,181.00302124023438
2628,277.5281982421875,265.52490234375,238.06210327148438,48.48747634887695
2629,232.59510803222656,39.35785675048828,95.29771423339844,81.60413360595703
2630,253.95504760742188,234.58860778808594,55.525390625,50.17879104614258
2631,171.72439575195312,194.3177032470703,93.57050323486328,279.411376953125
2632,88.18186950683594,257.1886291503906,143.61964416503906,104.95001220703125
2633,260.4515380859375,269.65777587890625,152.40908813476562,168.4543914794922
2634,100.23114776611328,178.78028869628906,81.36695098876953,204.6468963623047
2635,276.2834777832031,170.37322998046875,266.1181335449219,236.38388061523438
2636,27.240840911865234,268.8267822265625,236.0709991455078,143.3424835205078
2637,151.45541381835938,244.34498596191406,100.41015625,93.71290588378906
2638,182.82469177246094,54.001243591308594,92.22586059570312,17.459583282470703
2639,53.01157760620117,234.8856201171875,197.9202117919922,68.07185363769531
2640,259.8927307128906,165.80569458007812,82.9826431274414,149.44680786132812
2641,113.46619415283203,197.22805786132812,298.0630187988281,203.61489868164062
2642,127.59806060791016,169.2942352294922,177.89637756347656,214.7290802001953
2643,214.38243103027344,185.81019592285156,140.7163848876953,174.77635192871094
2644,86.93505096435547,124.45972442626953,47.526798248291016,134.7325439453125
2645,190.8506622314453,145.1568603515625,168.69610595703125,254.58937072753906
2646,170.8003692626953,23.311418533325195,232.2929229736328,93.21249389648438
2647,127.75882720947266,285.7898254394531,255.40621948242188,98.30597686767578
2648,90.35054016113281,104.93759155273438,75.4146957397461,225.67037963867188
2649,40.20887756347656,58.64974594116211,79.2991943359375,11.522236824035645
2650,201.2447967529297,199.0880126953125,39.95762634277344,278.2702331542969
2651,87.90555572509766,294.9254455566406,264.0667724609375,137.39816284179688
2652,118.55602264404297,163.97801208496094,199.90892028808594,44.95956039428711
2653,-6.949325084686279,300.1595153808594,150.52857971191406,72.22217559814453
2654,244.61151123046875,135.7166290283203,226.59283447265625,282.89453125
2655,173.77676391601562,150.97402954101562,223.7238006591797,21.823131561279297
2656,266.8495178222656,79.4141845703125,66.31475830078125,101.110595703125
2657,179.74197387695312,146.8391571044922,252.3853759765625,223.79029846191406
2658,151.14730834960938,101.5940170288086,257.9739990234375,95.72465515136719
2659,177.91835021972656,210.68614196777344,170.2816619873047,226.65408325195312
2660,20.808666229248047,62.42479705810547,80.22421264648438,229.94119262695312
2661,143.1562957763672,34.81755447387695,66.54875946044922,249.58065795898438
2662,256.01513671875,115.1280746459961,73.34291076660156,168.46627807617188
2663,87.31689453125,117.6073989868164,168.47300720214844,219.6638946533203
2664,276.8697814941406,138.19277954101562,297.7704162597656,16.563304901123047
2665,199.07012939453125,99.1609878540039,55.218421936035156,156.9744415283203
2666,144.79769897460938,67.02128601074219,218.00071716308594,14.242176055908203
2667,76.30350494384766,263.1328430175781,52.231319427490234,168.89614868164062
2668,112.14773559570312,241.8561553955078,38.02217102050781,61.3951530456543
2669,25.71107292175293,82.85610961914062,143.49827575683594,6.173830509185791
